         ---  Exchange: Binance Futures  ---  v6.33 (21.04.2021)  --- Reg.ID: 2206  VDS Mode: NO  FreePosMode: NO
MultiOrders: NO (cfg: NO)  XFunction: NO 
18:59:59.827   [S1] 18:59:59.827  {"e":"ORDER_TRADE_UPDATE","T":1622134799755,"E":1622134799760,"o":{"s":"BELUSDT","c":"x-yIXKfZTSMfQdz7WdODTdbu3kgAan5","S":"BUY","o":"LIMIT","f":"GTC","q":"3","p":"2.32320","ap":"2.31770","sp":"0","x":"TRADE","X":"FILLED","i":953240569,"l":"3","z":"3","L":"2.31770","n":"0.00278124","N":"USDT","T":1622134799755,"t":22789735,"b":"34.65690","a":"21.48810","m":false,"R":false,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.840   [S1] 18:59:59.840  {"e":"ORDER_TRADE_UPDATE","T":1622134799762,"E":1622134799768,"o":{"s":"BELUSDT","c":"x-yIXKfZTSMpbldtExebAunatmmNdCy","S":"BUY","o":"LIMIT","f":"GTC","q":"3","p":"2.32550","ap":"0","sp":"0","x":"NEW","X":"NEW","i":953240570,"l":"0","z":"0","L":"0","T":1622134799762,"t":0,"b":"34.65690","a":"21.48810","m":false,"R":false,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.866   [S1] 18:59:59.866  {"e":"ORDER_TRADE_UPDATE","T":1622134799762,"E":1622134799768,"o":{"s":"BELUSDT","c":"x-yIXKfZTSMpbldtExebAunatmmNdCy","S":"BUY","o":"LIMIT","f":"GTC","q":"3","p":"2.32550","ap":"2.31770","sp":"0","x":"TRADE","X":"FILLED","i":953240570,"l":"3","z":"3","L":"2.31770","n":"0.00278124","N":"USDT","T":1622134799762,"t":22789736,"b":"34.65690","a":"21.48810","m":false,"R":false,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.866   [S1] 18:59:59.866  {"e":"ORDER_TRADE_UPDATE","T":1622134799774,"E":1622134799778,"o":{"s":"BELUSDT","c":"x-yIXKfZTSMK0XLITj0kD54C2r7fCAQ","S":"BUY","o":"LIMIT","f":"GTC","q":"3","p":"2.32780","ap":"0","sp":"0","x":"NEW","X":"NEW","i":953240576,"l":"0","z":"0","L":"0","T":1622134799774,"t":0,"b":"34.65690","a":"21.48810","m":false,"R":false,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.867   [S1] 18:59:59.867  {"e":"ORDER_TRADE_UPDATE","T":1622134799774,"E":1622134799778,"o":{"s":"BELUSDT","c":"x-yIXKfZTSMK0XLITj0kD54C2r7fCAQ","S":"BUY","o":"LIMIT","f":"GTC","q":"3","p":"2.32780","ap":"2.31770","sp":"0","x":"TRADE","X":"FILLED","i":953240576,"l":"3","z":"3","L":"2.31770","n":"0.00278124","N":"USDT","T":1622134799774,"t":22789737,"b":"34.65690","a":"21.48810","m":false,"R":false,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.881   [S1] 18:59:59.881  {"e":"ORDER_TRADE_UPDATE","T":1622134799792,"E":1622134799797,"o":{"s":"BELUSDT","c":"x-yIXKfZTSMxwPxqlMgzNvV6nZkK0Ns","S":"BUY","o":"LIMIT","f":"GTC","q":"3","p":"2.32080","ap":"0","sp":"0","x":"NEW","X":"NEW","i":953240582,"l":"0","z":"0","L":"0","T":1622134799792,"t":0,"b":"34.65690","a":"21.48810","m":false,"R":false,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.882   [S1] 18:59:59.882  {"e":"ORDER_TRADE_UPDATE","T":1622134799792,"E":1622134799798,"o":{"s":"BELUSDT","c":"x-yIXKfZTSMxwPxqlMgzNvV6nZkK0Ns","S":"BUY","o":"LIMIT","f":"GTC","q":"3","p":"2.32080","ap":"2.31770","sp":"0","x":"TRADE","X":"FILLED","i":953240582,"l":"3","z":"3","L":"2.31770","n":"0.00278124","N":"USDT","T":1622134799792,"t":22789738,"b":"34.65690","a":"21.48810","m":false,"R":false,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.882   [S1] 18:59:59.882  {"e":"ORDER_TRADE_UPDATE","T":1622134799808,"E":1622134799813,"o":{"s":"BELUSDT","c":"x-yIXKfZTSSA5n39qj9WRlWfGXEL6DQ","S":"SELL","o":"LIMIT","f":"GTC","q":"3","p":"2.39100","ap":"0","sp":"0","x":"NEW","X":"NEW","i":953240587,"l":"0","z":"0","L":"0","T":1622134799808,"t":0,"b":"34.65690","a":"28.66110","m":false,"R":true,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.920   [S1] 18:59:59.920  {"e":"ORDER_TRADE_UPDATE","T":1622134799848,"E":1622134799853,"o":{"s":"BELUSDT","c":"x-yIXKfZTSSdcguFCwQsvKzS4DN0Pnq","S":"SELL","o":"LIMIT","f":"GTC","q":"3","p":"2.39100","ap":"0","sp":"0","x":"NEW","X":"NEW","i":953240596,"l":"0","z":"0","L":"0","T":1622134799848,"t":0,"b":"34.65690","a":"35.83410","m":false,"R":true,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.941   [S1] 18:59:59.941  {"e":"ORDER_TRADE_UPDATE","T":1622134799852,"E":1622134799856,"o":{"s":"BELUSDT","c":"x-yIXKfZTSSnNzATUkHtnpY1R0Gwsod","S":"SELL","o":"LIMIT","f":"GTC","q":"3","p":"2.39100","ap":"0","sp":"0","x":"NEW","X":"NEW","i":953240597,"l":"0","z":"0","L":"0","T":1622134799852,"t":0,"b":"34.65690","a":"43.00710","m":false,"R":true,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
18:59:59.980   [S1] 18:59:59.980  {"e":"ORDER_TRADE_UPDATE","T":1622134799909,"E":1622134799913,"o":{"s":"BELUSDT","c":"x-yIXKfZTSSeIy2aFL9e3S50FpmPhsO","S":"SELL","o":"LIMIT","f":"GTC","q":"3","p":"2.39100","ap":"0","sp":"0","x":"NEW","X":"NEW","i":953240603,"l":"0","z":"0","L":"0","T":1622134799909,"t":0,"b":"34.65690","a":"50.18010","m":false,"R":true,"wt":"CONTRACT_PRICE","ot":"LIMIT","ps":"LONG","cp":false,"rp":"0","pP":false,"si":0,"ss":0}}
